Time [s],Packet ID,MOSI,MISO
0.042477830000000,,0b  1001  1001,
0.042825750000000,,0b  0100  0100,
0.043173620000000,,0b  0010  0011,
0.043521440000000,,0b  1101  0000,
0.043869280000000,,0b  0111  1101,
0.044217210000000,,0b  0010  0001,
0.044565040000000,,0b  0111  1001,
0.044912940000000,,0b  1111  0111,
0.045260830000000,,0b  0011  0110,
0.045608720000000,,0b  1100  1100,
0.045956680000000,,0b  0010  1111,
0.046304580000000,,0b  1100  1001,
0.046652500000000,,0b  1001  0111,
0.047000440000000,,0b  0110  0000,
0.047348390000000,,0b  0000  0010,
0.047696270000000,,0b  1000  1000,
0.048044160000000,,0b  1001  1010,
0.048392130000000,,0b  0111  1010,
0.048740010000000,,0b  1101  0000,
0.049087940000000,,0b  0101  1100,
0.049435830000000,,0b  0011  0001,
0.049783680000000,,0b  0001  0100,
0.050131530000000,,0b  1001  0010,
0.050479480000000,,0b  1011  0010,
0.050827390000000,,0b  0000  0010,
0.051175260000000,,0b  0110  0000,
0.051523130000000,,0b  0001  0100,
0.051870970000000,,0b  1110  1110,
0.052218800000000,,0b  0111  1101,
0.052566660000000,,0b  1001  1000,
0.052914510000000,,0b  1110  0100,
0.053262360000000,,0b  0010  1100,
0.053610130000000,,0b  1100  0001,
0.053958000000000,,0b  0000  0011,
0.054305820000000,,0b  0111  1100,
0.054653600000000,,0b  1101  0011,
0.055001430000000,,0b  0101  0110,
0.055349300000000,,0b  1000  0111,
0.055697140000000,,0b  0011  1100,
0.056044960000000,,0b  0111  0111,
0.056392860000000,,0b  1101  1010,
0.056740680000000,,0b  1000  1110,
0.057088530000000,,0b  0101  1110,
0.057436480000000,,0b  0000  0000,
0.057784290000000,,0b  0001  0011,
0.058132100000000,,0b  0011  0011,
0.058480000000000,,0b  1001  0101,
0.058827860000000,,0b  1001  0001,
0.059175730000000,,0b  0000  0010,
0.059523540000000,,0b  0001  1010,
0.059871410000000,,0b  1011  1101,
0.060219400000000,,0b  0010  1000,
0.060567260000000,,0b  1010  0100,
0.060915130000000,,0b  0111  1011,
0.061262980000000,,0b  0111  1000,
0.061610750000000,,0b  1101  1011,
0.061958610000000,,0b  1111  0000,
0.062306560000000,,0b  1011  1000,
0.062654440000000,,0b  0001  0101,
0.063002350000000,,0b  0101  1101,
0.063350290000000,,0b  0100  0001,
0.063698160000000,,0b  0001  1100,
0.064046060000000,,0b  0000  1011,
0.064394010000000,,0b  0111  0011,
0.064741920000000,,0b  0111  0001,
0.065089720000000,,0b  0001  1111,
0.065437640000000,,0b  1110  0101,
0.065785530000000,,0b  1000  0111,
0.066133330000000,,0b  0111  0101,
0.066481210000000,,0b  1110  1100,
0.066829060000000,,0b  1111  1110,
0.067176990000000,,0b  1011  1001,
0.067524970000000,,0b  0110  0000,
0.067873000000000,,0b  0000  0000,
0.068220950000000,,0b  1010  1010,
0.068568880000000,,0b  1010  1110,
0.068916860000000,,0b  0100  1110,
0.069264800000000,,0b  0110  0110,
0.069612650000000,,0b  1100  1101,
0.069960570000000,,0b  0100  1001,
0.070308400000000,,0b  1010  0111,
0.070656260000000,,0b  1110  1001,
0.071004170000000,,0b  0100  0011,
0.071352060000000,,0b  0100  0101,
0.071699890000000,,0b  1000  0111,
0.072047800000000,,0b  1001  1011,
0.072395710000000,,0b  0000  0100,
0.072743570000000,,0b  0011  0110,
0.073091490000000,,0b  0100  1001,
0.073439420000000,,0b  0111  1111,
0.073787410000000,,0b  0110  0110,
0.074135300000000,,0b  0001  1011,
0.074483140000000,,0b  0010  1000,
0.074830990000000,,0b  0111  0011,
0.075178790000000,,0b  0000  1011,
0.075526630000000,,0b  1011  0110,
0.075874480000000,,0b  0010  0011,
0.076222250000000,,0b  0101  1110,
0.076570070000000,,0b  1001  0110,
0.076918000000000,,0b  0111  0000,
0.077265910000000,,0b  0000  1001,
0.077613670000000,,0b  1000  1000,
0.077961470000000,,0b  1101  1011,
0.078309350000000,,0b  0110  1001,
0.078657180000000,,0b  0010  0100,
0.079005030000000,,0b  1011  1001,
0.079352980000000,,0b  1101  0101,
0.079700840000000,,0b  0101  0001,
0.080048700000000,,0b  1100  1001,
0.080396570000000,,0b  1110  0010,
0.080744480000000,,0b  0011  0110,
0.081092310000000,,0b  0101  0010,
0.081440230000000,,0b  1100  0100,
0.081788190000000,,0b  0010  0011,
0.082136050000000,,0b  0101  1000,
0.082483900000000,,0b  1111  0000,
0.082831780000000,,0b  0010  1100,
0.083179670000000,,0b  0101  0100,
0.083527560000000,,0b  0101  0011,
0.083875460000000,,0b  0110  1000,
0.084223270000000,,0b  1110  0000,
0.084571080000000,,0b  1111  0001,
0.084918970000000,,0b  0011  0101,
0.085266810000000,,0b  1100  0110,
0.085614570000000,,0b  1001  1001,
0.085962390000000,,0b  1110  0001,
0.086310260000000,,0b  0111  0010,
0.086658080000000,,0b  0000  1000,
0.087005900000000,,0b  1000  1110,
0.087353720000000,,0b  1011  0110,
0.087701500000000,,0b  1000  1110,
0.088049320000000,,0b  1000  0111,
0.088397120000000,,0b  1001  1110,
0.088744990000000,,0b  0101  0001,
0.089092890000000,,0b  0100  0100,
0.089440760000000,,0b  0011  1010,
0.089788690000000,,0b  0100  1001,
0.090136510000000,,0b  0000  1100,
0.090484350000000,,0b  0101  0110,
0.090832200000000,,0b  0001  0111,
0.091180050000000,,0b  0011  1001,
0.091527880000000,,0b  0001  0001,
0.091875710000000,,0b  1001  1010,
0.092223550000000,,0b  0001  1111,
0.092571340000000,,0b  1000  0110,
0.092919170000000,,0b  1011  0111,
0.093267060000000,,0b  1100  0010,
0.093614840000000,,0b  0100  0010,
0.093962650000000,,0b  0111  0011,
0.094310480000000,,0b  1110  1011,
0.094658300000000,,0b  1011  0000,
0.095006150000000,,0b  0110  0111,
0.095354070000000,,0b  0010  0001,
0.095701900000000,,0b  1000  1000,
0.096049740000000,,0b  1110  0000,
0.096397590000000,,0b  1101  0011,
0.096745490000000,,0b  0001  0110,
0.097093390000000,,0b  1000  0101,
0.097441310000000,,0b  1101  0010,
0.097789210000000,,0b  1000  1000,
0.098137070000000,,0b  0110  0101,
0.098484940000000,,0b  1000  0011,
0.098832780000000,,0b  1011  1001,
0.099180700000000,,0b  0000  1001,
0.099528520000000,,0b  1001  1010,
0.099876330000000,,0b  1111  1001,
